bike_station_name,poi_name,distance,latitude,longitude
Comox & Broughton,Joe Fortes Seafood & Chop House,711.2389197434928,49.284968691771624,-123.12455980835064
Comox & Broughton,Sura Korean Cuisine,443.64546582231674,49.2888601838143,-123.131742169312
Comox & Broughton,La Belle Patate,361.74530045953037,49.2820547306569,-123.133442922354
Station & Terminal,Johnnie Fox's Irish Pub,207.76295298589983,49.27142,-123.10129
Station & Terminal,Phnom Penh,696.1630797635031,49.278431,-123.098205
Station & Terminal,Bodega On Main,388.99474637598246,49.27548853708847,-123.09968391901442
Station & Terminal,Beta5 Chocolates,300.2971737150712,49.2698543,-123.0958534
Station & Terminal,Torafuku,430.6001858815715,49.27589499983855,-123.09961118220762
Station & Terminal,Jam Cafe on Beatty,1234.6418094629435,49.2802586,-123.1096376
Station & Terminal,Chambar,1239.9118359850504,49.2801460007961,-123.109925328073
Station & Terminal,Caveman Cafe,1163.0216592405534,49.280802324947445,-123.10703500282293
Station & Terminal,Tokyo In April,1144.0653214050828,49.2806813,-123.1073936
Station & Terminal,Chinatown BBQ,938.5708229232424,49.280294,-123.1015
Stanley Park - Third Beach Parking Lot,Teahouse in Stanley Park,181.46851060732067,49.3012529987012,-123.157079257071
Stanley Park - Third Beach Parking Lot,Third Beach,130.3470014124323,49.3037476935955,-123.155708312988
Stanley Park - Third Beach Parking Lot,Siwash Rock,583.2399839046568,49.30781823893961,-123.15592892900364
Stanley Park - Third Beach Parking Lot,Lovers Walk Trail,320.29259424392166,49.30009,-123.15165
Stanley Park - Third Beach Parking Lot,Pauline Johnson Monument,126.76140518702265,49.3015160068438,-123.156255483627
Stanley Park - Third Beach Parking Lot,Hollow Tree,512.0483673437163,49.3069656219333,-123.153476715088
Stanley Park - Third Beach Parking Lot,Stanley Park 2nd Beach Picnic Area,990.912402474424,49.2945404596863,-123.149710893631
Stanley Park - Third Beach Parking Lot,Air India Memorial,1072.8420010495827,49.2938148196244,-123.149422267697
Stanley Park - Third Beach Parking Lot,Third Beach Concession,853.6550158117625,49.3016505,-123.1561634
Stanley Park - Third Beach Parking Lot,Kanedian Bistro,877.490887239492,49.29686,-123.13759
Woodland & 4th,Kishimoto Japanese Kitchen,296.7557165682852,49.2665099,-123.06935
Woodland & 4th,La Mezcaleria,482.0793590239288,49.2702237,-123.0694136
Woodland & 4th,Jamjar - Folk Lebanese Food,399.715306288407,49.264412,-123.0695951
Woodland & 4th,B House,383.4092888476247,49.264473795087,-123.069533295929
Woodland & 4th,Sopra Sotto,576.0266946135534,49.2711051,-123.0694651
Woodland & 4th,The Burrow,815.3865474455802,49.2597591,-123.0700099
Woodland & 4th,Harbour Oyster + Bar,652.1774308562847,49.2718946138822,-123.069181591272
Woodland & 4th,Elephant Garden Creamery,294.7562395939304,49.266272403913,-123.06950547276948
Woodland & 4th,Social,350.00948813100416,49.26848,-123.06947
Woodland & 4th,Sula Indian Restaurant,909.7980976200014,49.2745279,-123.0693263
8th & Ash,Saku,147.2713510393724,49.2631006,-123.11667523250104
8th & Ash,Hokkaido Ramen Santouka,141.58577810528803,49.263127,-123.1168917
8th & Ash,Rogue Kitchen & Wetbar,129.93683605293683,49.263047,-123.117827
8th & Ash,Dynasty Seafood Restaurant,268.51444766674626,49.2635999,-123.12138
8th & Ash,Seaport City Seafood Restaurant,192.90254831666505,49.263921119674905,-123.115152
8th & Ash,Cactus Club Cafe,104.52190649549027,49.2633734327403,-123.117130327243
8th & Ash,Marulilu Cafe,280.9232027905117,49.26338,-123.11415
8th & Ash,Peaceful Restaurant,167.55774023267458,49.263147,-123.116143
8th & Ash,La Taqueria Pinche Taco Shop,373.2626178353417,49.263617,-123.112593
8th & Ash,Uma Sushi,294.92779678121923,49.2638048,-123.1137294
Burrard & Drake,Maxine's Cafe & Bar,60.3645801921501,49.27807,-123.13131
Burrard & Drake,Number E Food,65.92466595237202,49.277569151917,-123.131018212403
Burrard & Drake,Giardino,125.50717872406364,49.276991,-123.1301021
Burrard & Drake,Burgoo Bistro,287.8847371693303,49.27968,-123.12763
Burrard & Drake,Banana Leaf,221.15045665370985,49.28001,-123.13009
Burrard & Drake,Fritz European Fry House,295.30064662954186,49.2772045,-123.1265253
Burrard & Drake,Linh Cafe,380.2828129279351,49.2746716,-123.12989802
Burrard & Drake,Manoush'eh,385.56118396009083,49.27667072314417,-123.12570086148996
Burrard & Drake,Sushi Mugen,174.32969140984315,49.2786508,-123.1282232
Burrard & Drake,The Flying Pig,704.446972744015,49.27501,-123.122
10th & Kingsway,The Farmhouse,16.37091896645807,49.26185879464837,-123.09710762514682
10th & Kingsway,AJ's Brooklyn Pizza Joint,132.42137932811426,49.2629437687572,-123.098307028413
10th & Kingsway,Sprezzatura,86.58274645467819,49.2613547,-123.0978287
10th & Kingsway,The Cascade Room,256.8021501904899,49.2617,-123.10062
10th & Kingsway,Kin Kao Song,155.5074533736775,49.2629749,-123.0986667
10th & Kingsway,Maizal RMF,371.7858274960042,49.2600097,-123.1012988
10th & Kingsway,Hime Sushi Restaurant,144.8251095654374,49.2629448960616,-123.098578623389
10th & Kingsway,Thai Son Restaurant,118.3915977936401,49.2628812,-123.0967428
10th & Kingsway,Anh and Chi,815.6327677191074,49.2550314422938,-123.100882202153
10th & Kingsway,Sing Sing,286.01688785963677,49.2607122038635,-123.100685477257
10th & Oak,Salmon n' Bannock,278.5740079814738,49.2631378,-123.1296705
10th & Oak,Tozen Sushi Bar,150.01832480020585,49.263536,-123.125689
10th & Oak,John 3:16 Malaysian Delights,201.27863263627384,49.26371,-123.12812
10th & Oak,Dynasty Seafood Restaurant,383.4644531943483,49.2635999,-123.12138
10th & Oak,Chef's Choice Chinese Cuisine,165.79400585215524,49.2636682,-123.1254885
10th & Oak,Banana Leaf,287.4339101081983,49.26302,-123.1225
10th & Oak,Saku,698.75208223836,49.2631006,-123.11667523250104
10th & Oak,Tojo's,308.4172411361436,49.26374,-123.1298
10th & Oak,Saucin Staples,210.71899553781498,49.2637181,-123.1283372
10th & Oak,New India Buffet,186.09514364817767,49.263479,-123.124468
Hawks & Union,Phnom Penh,796.212378667594,49.278431,-123.098205
Hawks & Union,The Mackenzie Room,861.12608822921,49.2832349,-123.0948578
Hawks & Union,St Lawrence Restaurant,1014.4888823867225,49.2832584031253,-123.097993419888
Hawks & Union,Alibi Room,1204.1005024939484,49.284201944511,-123.1001915385
Hawks & Union,Oyster Express,759.6361547099111,49.2792784082144,-123.097397130932
Hawks & Union,Cuchillo,1021.2446085974353,49.283262611469,-123.098110155039
Hawks & Union,Salt Chinatown,901.8786460528346,49.28042301,-123.09855695
Hawks & Union,The Irish Heather Shebeen,791.3876550063787,49.27845932651142,-123.09813082383894
Hawks & Union,Kissa Tanto,861.6188526384128,49.2806222,-123.09811350061167
Hawks & Union,The Belgard Kitchen,971.1126404261474,49.2843189,-123.0953933
Marinaside & Cooperage,The Flying Pig,572.0392848621037,49.27501,-123.122
Marinaside & Cooperage,Honey Salt,203.994351153371,49.2753742,-123.1128477
Marinaside & Cooperage,Fanny Bay Oyster Bar & Shellfish Market,531.2975250538459,49.2787525,-123.1138689
Marinaside & Cooperage,The Victor,235.51121518750958,49.27540569887477,-123.1121986054184
Marinaside & Cooperage,OEB Breakfast Co. - Yaletown,357.3690034596381,49.27348,-123.119278
Marinaside & Cooperage,Rodney's Oyster House,642.4430855461549,49.274326,-123.123131
Marinaside & Cooperage,Blue Water Cafe,557.3540067827156,49.2761945,-123.1209935
Marinaside & Cooperage,Robba da Matti,502.0556766602126,49.2753397,-123.1208967
Marinaside & Cooperage,Minami,493.5613016188823,49.2752733,-123.1207029
Marinaside & Cooperage,Chambar,772.5733749376548,49.2801460007961,-123.109925328073
Alberni & Jervis,Ramen Danbo,123.41627627450804,49.2874959131639,-123.128934167326
Alberni & Jervis,Hello Nori ,240.37589401507665,49.28559747478766,-123.1261163
Alberni & Jervis,Horin Tonkotsu Ramen ,163.32803255143693,49.28617,-123.12749
Alberni & Jervis,Tableau Bar Bistro,267.04963077441204,49.287494,-123.1235689
Alberni & Jervis,Saku,409.3581308771467,49.289223,-123.132266
Alberni & Jervis,Mott 32,213.75889467503168,49.2868703881444,-123.124537612795
Alberni & Jervis,Guu with Garlic,565.9989149795367,49.290249,-123.1338142
Alberni & Jervis,Zefferelli's,302.05511892373517,49.28504,-123.1261
Alberni & Jervis,Joe Fortes Seafood & Chop House,354.26146863567254,49.284968691771624,-123.12455980835064
Alberni & Jervis,Kingyo,790.7150385721687,49.29073911099211,-123.13705023185994
7th & Arbutus,Fable Kitchen,365.0375169635776,49.2679331,-123.149019
7th & Arbutus,Casereccio Foods,388.84635057076736,49.2642,-123.15742
7th & Arbutus,Temaki Sushi,229.69560506853327,49.263919,-123.154395
7th & Arbutus,Their There,281.57503435447836,49.2679649501648,-123.151158941154
7th & Arbutus,Au Comptoir,405.00668794090785,49.268034328356,-123.15672487756
7th & Arbutus,Maenam,366.42748762027634,49.26787,-123.1488979
7th & Arbutus,Delara,403.340583344405,49.2680486,-123.1569183
7th & Arbutus,Raisu,498.89648992635745,49.2679990419609,-123.158381134272
7th & Arbutus,Don at Kitsilano,305.4409224463843,49.26803615562396,-123.1545255
7th & Arbutus,Jam Cafe,325.1226511804529,49.2682705,-123.1539827
14th & Ontario,Burgoo Bistros,303.66818982114813,49.25765498958033,-123.100815
14th & Ontario,Anh and Chi,478.2241342305983,49.2550314422938,-123.100882202153
14th & Ontario,Maizal RMF,299.28758107223797,49.2600097,-123.1012988
14th & Ontario,49th Parallel Coffee,292.9187579339205,49.2591330651218,-123.10088478104
14th & Ontario,Pho Goodness,255.73923981317972,49.2577991,-123.1013724
14th & Ontario,The Fish Counter,893.1447108398061,49.25076,-123.10136
14th & Ontario,Published On Main,682.3296128148983,49.25283186017385,-123.10116032897228
14th & Ontario,Sushi Hil,443.8657758468292,49.2554661,-123.1011451
14th & Ontario,Maruhachi Ra-men,308.2668581332661,49.2595687747717,-123.100885950126
14th & Ontario,La Taqueria Pinche Taco Shop,805.8289980697232,49.263617,-123.112593
King Edward & Cambie,Tonton Sushi,110.33167256658095,49.2497178,-123.115173
King Edward & Cambie,Landmark Hotpot House,86.76023382466451,49.2498660758194,-123.11556053834
King Edward & Cambie,Seasons In the Park,875.493190504096,49.2416705486198,-123.112535476685
King Edward & Cambie,Vij's Restaurant,937.3939884253239,49.25754,-123.11479
King Edward & Cambie,Viet House,609.6964998597615,49.2546156379752,-123.114992380142
King Edward & Cambie,Sushi 7,557.7198194897566,49.2541464081428,-123.115023834667
King Edward & Cambie,Rain or Shine Ice Cream,665.7684945474768,49.2551458,-123.1149293
King Edward & Cambie,Joon's Kitchen,1277.2521496155614,49.25814006151812,-123.1271603431787
King Edward & Cambie,Queen Elizabeth Park,863.6895124596541,49.241763552458494,-123.112624900842
King Edward & Cambie,Café Gloucester,713.1983482531741,49.25552,-123.11472
1st & Fir,AnnaLena,377.8423677138717,49.2708261,-123.1467714
1st & Fir,Fable Kitchen,626.8909044797579,49.2679331,-123.149019
1st & Fir,Afghan Horsemen Restaurant,250.92070268838626,49.2694847203493,-123.138735294342
1st & Fir,Salmon n' Bannock,1199.3266387106328,49.2631378,-123.1296705
1st & Fir,Patisserie Lebeau,221.91273742195048,49.2696509840324,-123.144082948565
1st & Fir,Ramen Danbo,450.3281183330855,49.26828,-123.146431
1st & Fir,New Fuji,395.0896237218615,49.27082027992868,-123.14700923860072
1st & Fir,Ancora Waterfront Dining and Patio,735.9524494990272,49.273853456158875,-123.13257765112428
1st & Fir,The Vancouver Fish Company,359.2146364727693,49.270699041024656,-123.13661460671716
1st & Fir,Go Fish Ocean Emporium,159.63571082165083,49.2712685403221,-123.139493380397
Arbutus & 16th,Delhi 6 Indian Bistro,1033.6694317216861,49.2653386,-123.1449329
Arbutus & 16th,Casereccio Foods,793.3182497757202,49.2642,-123.15742
Arbutus & 16th,Novo Italian,1145.8652487553545,49.2666178,-123.1454221
Arbutus & 16th,Salade de Fruits Cafe,1300.6633249955948,49.2655161,-123.1401237
Arbutus & 16th,The Stable House Bistro,971.6497526482474,49.2597322720703,-123.140207185371
Arbutus & 16th,Unchai Thai Restaurant,984.0061203871311,49.265112,-123.145913
Arbutus & 16th,Pete's Meat Butcher Shop & Deli,356.54989505450226,49.260860269876,-123.153275036231
Arbutus & 16th,Temaki Sushi,701.9050754593102,49.263919,-123.154395
Arbutus & 16th,Coquette,501.5887399186292,49.26212,-123.15324
Arbutus & 16th,Mr. Red Cafe,1165.9520221210275,49.2640755304294,-123.165913715756
War Memorial Gym,Browns Crafthouse UBC,57.15446555850169,49.2661235,-123.2483732
War Memorial Gym,Jamjar Canteen,102.17686135987461,49.2662351,-123.2475496
War Memorial Gym,KINTON RAMEN UBC,57.15446555850169,49.26617,-123.24808
War Memorial Gym,The DownLow Chicken Shack,82.10096598067064,49.2661875,-123.247906
War Memorial Gym,Loafe Cafe,105.12838324019779,49.2660042,-123.2492292
War Memorial Gym,Sesame,57.15446555850169,49.2661235,-123.2483732
War Memorial Gym,JJ Bean,120.48320256924261,49.2663383,-123.2468411
War Memorial Gym,Rain or Shine,130.55485862929763,49.2663463,-123.2467852
War Memorial Gym,Great Dane Coffee,417.6971366186759,49.2700488028238,-123.250755445288
War Memorial Gym,Museum of Anthropology,820.3288451646405,49.2694442373977,-123.258967355186
28th & Willow,Seasons In the Park,998.4610205388093,49.2416705486198,-123.112535476685
28th & Willow,City 1 Cafe,252.39704431871832,49.248391,-123.125497
28th & Willow,Tonton Sushi,788.8328527669265,49.2497178,-123.115173
28th & Willow,Osaka Sushi,274.79031252105676,49.248529409778,-123.125809548424
28th & Willow,Mandarin Hong Kong Cafe,273.5962244676762,49.24863584054912,-123.12525091003072
28th & Willow,Rain or Shine Ice Cream,1206.8749158691126,49.2551458,-123.1149293
28th & Willow,Viet House,1153.402142880455,49.2546156379752,-123.114992380142
28th & Willow,VanDusen Botanical Garden,911.1430623017618,49.2380283,-123.1281605
28th & Willow,Landmark Hotpot House,755.9580602340204,49.2498660758194,-123.11556053834
28th & Willow,Sushi 7,1110.3191245314229,49.2541464081428,-123.115023834667
Arbutus Greenway & Fir,Salade de Fruits Cafe,152.6266359170903,49.2655161,-123.1401237
Arbutus Greenway & Fir,Novo Italian,311.5519590510323,49.2666178,-123.1454221
Arbutus Greenway & Fir,The Farmer's Apprentice,129.64707740411603,49.2662176,-123.1395648
Arbutus Greenway & Fir,Fable Kitchen,586.3867614450262,49.2679331,-123.149019
Arbutus Greenway & Fir,Beaucoup Bakery & Cafe,41.51639618457943,49.2664944122145,-123.14075578449
Arbutus Greenway & Fir,Delhi 6 Indian Bistro,326.5399419533319,49.2653386,-123.1449329
Arbutus Greenway & Fir,Salmon n' Bannock,915.0073421405211,49.2631378,-123.1296705
Arbutus Greenway & Fir,Ramen Danbo,418.09712714094695,49.26828,-123.146431
Arbutus Greenway & Fir,Afghan Horsemen Restaurant,348.09319121466586,49.2694847203493,-123.138735294342
Arbutus Greenway & Fir,Grapes & Soda,118.1688239065789,49.2663232,-123.1396602
West Mall Swing Space Building,Mercante,107.33242879717349,49.2633894,-123.2560419
West Mall Swing Space Building,The Point,156.02749458841808,49.2618141,-123.2552567
West Mall Swing Space Building,Museum of Anthropology,785.0140197870707,49.2694442373977,-123.258967355186
West Mall Swing Space Building,Beaty Biodiversity Museum,247.6888113615772,49.2631793,-123.2511082
West Mall Swing Space Building,Browns Crafthouse UBC,549.0494146001789,49.2661235,-123.2483732
West Mall Swing Space Building,Great Dane Coffee,817.3596353060589,49.2700488028238,-123.250755445288
West Mall Swing Space Building,Jamjar Canteen,629.0307738627669,49.2662351,-123.2475496
West Mall Swing Space Building,Koerner's Pub,659.0537025921265,49.2683451,-123.25837
West Mall Swing Space Building,KINTON RAMEN UBC,549.0494146001789,49.26617,-123.24808
West Mall Swing Space Building,Gather,285.89551166491884,49.26501846,-123.25785828
McLean & Pender,Takenaka,259.34392022473327,49.2783093,-123.0755801
McLean & Pender,Pepino's,304.9623391543516,49.2787695,-123.0705849
McLean & Pender,Axum Restaurant,294.34742713452243,49.2814936637038,-123.07779582314
McLean & Pender,Caffe La Tana,307.98274437886715,49.2788597356837,-123.070581380828
McLean & Pender,Yolk's Breakfast,87.43322827733198,49.28121,-123.07332
McLean & Pender,Yolks,110.7214536928547,49.281081,-123.072931
McLean & Pender,Absinthe Bistro,598.165283346588,49.27607,-123.0692457
McLean & Pender,Aleph Eatery,769.445207188036,49.2849288,-123.065795
McLean & Pender,Sula Indian Restaurant,755.0623888731443,49.2745279,-123.0693263
McLean & Pender,Lunch Lady,696.8549794100026,49.27497,-123.06915
Bute & Barclay,Hello Nori ,202.1098589985346,49.28559747478766,-123.1261163
Bute & Barclay,Horin Tonkotsu Ramen ,164.6126815070959,49.28617,-123.12749
Bute & Barclay,Zefferelli's,191.48675998628633,49.28504,-123.1261
Bute & Barclay,Guu Original Thurlow,247.89460148850782,49.2839786648396,-123.125567978574
Bute & Barclay,Joe Fortes Seafood & Chop House,299.3272595133846,49.284968691771624,-123.12455980835064
Bute & Barclay,Kosoo,210.2721459965957,49.28494,-123.12592
Bute & Barclay,Ramen Danbo,289.99408591502055,49.2874959131639,-123.128934167326
Bute & Barclay,CinCin Ristorante + Bar,185.0592307118072,49.28516,-123.1263
Bute & Barclay,Kingyo,889.198737666561,49.29073911099211,-123.13705023185994
Bute & Barclay,Earls Kitchen + Bar,205.19858469614374,49.28591,-123.12625
Balsam & Cornwall,Raisu,565.010688671998,49.2679990419609,-123.158381134272
Balsam & Cornwall,Fable Kitchen,956.6591646105637,49.2679331,-123.149019
Balsam & Cornwall,The Ellis,355.70757162509966,49.2715661205375,-123.155288726822
Balsam & Cornwall,Au Comptoir,593.0186532895035,49.268034328356,-123.15672487756
Balsam & Cornwall,LOCAL Public Eatery Kitsilano,322.18937692345537,49.2723249,-123.155348375446
Balsam & Cornwall,Chewies Steam & Oyster Bar - Kits,390.3260733883531,49.2709727,-123.1552829
Balsam & Cornwall,Nook,339.4221672674456,49.2722128608937,-123.155147313374
Balsam & Cornwall,AnnaLena,966.3405284207684,49.2708261,-123.1467714
Balsam & Cornwall,The Cider House,381.5541056957258,49.2714834306239,-123.154953740237
Balsam & Cornwall,Delara,597.5211151667102,49.2680486,-123.1569183
Hastings & Broughton,Cardero's Restaurant & Marine Pub,154.03664581370003,49.2914561357511,-123.127575841549
Hastings & Broughton,Saku,393.1084960503527,49.289223,-123.132266
Hastings & Broughton,Guu with Garlic,503.47029711313866,49.290249,-123.1338142
Hastings & Broughton,Ramen Danbo,321.02444909465504,49.2874959131639,-123.128934167326
Hastings & Broughton,Kingyo,727.7354578976273,49.29073911099211,-123.13705023185994
Hastings & Broughton,Hello Nori ,506.6559364800014,49.28559747478766,-123.1261163
Hastings & Broughton,The Red Accordion,341.6446043037372,49.29025,-123.131768
Hastings & Broughton,Maruhachi Ra-men,462.106535575952,49.2905691,-123.1333951
Hastings & Broughton,Joe Fortes Seafood & Chop House,600.0124513074543,49.284968691771624,-123.12455980835064
Hastings & Broughton,Sura Korean Cuisine,366.863667618581,49.2888601838143,-123.131742169312
Seymour & Cordova,Miku,204.5202350397437,49.28691298612272,-123.11304877258942
Seymour & Cordova,ARC Restaurant,258.98960017011547,49.2872868,-123.1137298
Seymour & Cordova,Mount Everest Kitchen & Grill,228.55794037552633,49.28343057225757,-123.1142148824853
Seymour & Cordova,Kokoro Tokyo Mazesoba,269.4986401618607,49.2833927,-123.115078
Seymour & Cordova,Rogue Kitchen & Wetbar,75.4317777362625,49.28534134027417,-123.11143693120827
Seymour & Cordova,Pourhouse Restaurant,310.37504182431934,49.2841134475502,-123.10842879595
Seymour & Cordova,Five Sails Restaurant,329.84786403646893,49.2880313351364,-123.113292160758
Seymour & Cordova,Hydra Estiatorio,273.2873124990746,49.2856276,-123.1160679
Seymour & Cordova,Top of Vancouver Revolving Restaurant,58.77519757963338,49.28468,-123.11189
Seymour & Cordova,Steamworks,141.88955187435855,49.28498,-123.11084
Alder & 11th,Salmon n' Bannock,209.05930703776215,49.2631378,-123.1296705
Alder & 11th,Royal Seoul House Korean Restaurant,195.71932121495226,49.2634961,-123.1317034
Alder & 11th,Tojo's,249.95819518731955,49.26374,-123.1298
Alder & 11th,John 3:16 Malaysian Delights,322.4672304454111,49.26371,-123.12812
Alder & 11th,Delhi 6 Indian Bistro,1052.9433156692814,49.2653386,-123.1449329
Alder & 11th,Saucin Staples,310.08924451381597,49.2637181,-123.1283372
Alder & 11th,Masa Japanese Restaurant,440.5496035182466,49.2635194,-123.1369059
Alder & 11th,Mazahr Lebanese Kitchen,481.85440570614105,49.2615511,-123.1383052
Alder & 11th,Bin 4 Burger Lounge,588.1199403153242,49.25902,-123.13833
Alder & 11th,Tozen Sushi Bar,468.7849901021572,49.263536,-123.125689
10th & Columbia,La Taqueria Pinche Taco Shop,303.9747378189474,49.263617,-123.112593
10th & Columbia,Sushi California,272.176767394523,49.2630454633729,-123.112614326016
10th & Columbia,Marulilu Cafe,387.45655544633115,49.26338,-123.11415
10th & Columbia,Menya Raizo,317.1660671043783,49.26336,-123.11314
10th & Columbia,Saku,559.2667044829328,49.2631006,-123.11667523250104
10th & Columbia,Cilantro Indian Cuisine,124.03782071428597,49.263302,-123.1088989
10th & Columbia,Uma Sushi,381.8805097405909,49.2638048,-123.1137294
10th & Columbia,Anh and Chi,995.6525310022548,49.2550314422938,-123.100882202153
10th & Columbia,Italia Bella Bar & Grill,240.83774731548024,49.2632473,-123.1061808
10th & Columbia,Indochine Kitchen,335.83000044531934,49.2631601,-123.1047
Heather & 14th,Salmon n' Bannock,831.2776263072622,49.2631378,-123.1296705
Heather & 14th,Saku,502.4621827462613,49.2631006,-123.11667523250104
Heather & 14th,Hachibei Japanese Restaurant,271.6860967473968,49.256899,-123.1215336
Heather & 14th,Vij's Restaurant,424.5650672407545,49.25754,-123.11479
Heather & 14th,Passion8 Dessert Cafe,381.33533663019784,49.258435242883,-123.11499774456
Heather & 14th,iDen & Quan Ju De Beijing Duck House,406.3034238830982,49.26021,-123.1148451
Heather & 14th,Indian Roti Kitchen,346.6752775799747,49.25901,-123.11538
Heather & 14th,Hokkaido Ramen Santouka,494.5908769000085,49.263127,-123.1168917
Heather & 14th,La Taqueria Pinche Taco Shop,725.1951914604953,49.263617,-123.112593
Heather & 14th,Dynasty Seafood Restaurant,498.83302506070964,49.2635999,-123.12138
Commercial & 20th,Pink Peppercorn Seafood House,548.9324138782509,49.2493583,-123.0739159
Commercial & 20th,Collective Goods Bistro & Grocer,57.603028184958,49.2531205,-123.0678002
Commercial & 20th,Do Chay,684.8019899235197,49.25006,-123.0765
Commercial & 20th,Flourist,142.9128268290348,49.2538433,-123.0681805
Commercial & 20th,Commercial Street Cafe,23.902746036231232,49.2526261,-123.0681265
Commercial & 20th,Po Kong Vegetarian Restaurant,721.8004827570705,49.25047,-123.07746
Commercial & 20th,Sun Bo Kong Vegetarian Restaurant,681.0307893721035,49.25076313662938,-123.0768886901428
Commercial & 20th,The Burrow,805.6733916708805,49.2597591,-123.0700099
Commercial & 20th,Ashiana Tandoori Restaurant,619.627829332897,49.2494722,-123.0749207
Commercial & 20th,Mui Ngo Gai,931.7342098800601,49.244576,-123.064548
Kitsilano Beach Park,The Ellis,207.12221652035123,49.2715661205375,-123.155288726822
Kitsilano Beach Park,Nook,135.58180043793908,49.2722128608937,-123.155147313374
Kitsilano Beach Park,Chewies Steam & Oyster Bar - Kits,271.0274587735539,49.2709727,-123.1552829
Kitsilano Beach Park,LOCAL Public Eatery Kitsilano,130.27255414319612,49.2723249,-123.155348375446
Kitsilano Beach Park,The Boathouse Restaurant,120.27343745520467,49.2742938898371,-123.153669834137
Kitsilano Beach Park,Octopus Garden,349.76607694500734,49.2726349,-123.149816
Kitsilano Beach Park,Fable Kitchen,721.9457343282382,49.2679331,-123.149019
Kitsilano Beach Park,The Cider House,210.7762526109929,49.2714834306239,-123.154953740237
Kitsilano Beach Park,AnnaLena,626.824410432985,49.2708261,-123.1467714
Kitsilano Beach Park,Raisu,658.9868265827387,49.2679990419609,-123.158381134272
Rolston & Granville,Linh Cafe,65.76526719988979,49.2746716,-123.12989802
Rolston & Granville,Ancora Waterfront Dining and Patio,191.82401007390376,49.273853456158875,-123.13257765112428
Rolston & Granville,The Flying Pig,584.3850582065494,49.27501,-123.122
Rolston & Granville,Rodney's Oyster House,493.61912023870286,49.274326,-123.123131
Rolston & Granville,Number E Food,378.3828909825338,49.277569151917,-123.131018212403
Rolston & Granville,Kaide Sushi,214.6144005694451,49.2742161,-123.1270679
Rolston & Granville,Giardino,306.8794005879622,49.276991,-123.1301021
Rolston & Granville,Manoush'eh,413.1792785298146,49.27667072314417,-123.12570086148996
Rolston & Granville,Chang'An,219.834717525297,49.27331299999999,-123.1326809
Rolston & Granville,Blue Water Cafe,680.300069198253,49.2761945,-123.1209935
Cordova & Bute,Cactus Club Cafe,280.09795184625716,49.28963138752227,-123.11817709999995
Cordova & Bute,Tableau Bar Bistro,215.56199801032452,49.287494,-123.1235689
Cordova & Bute,Showcase Restaurant & Bar,190.42099530870146,49.2879858,-123.1204414
Cordova & Bute,Miku,691.4912403746332,49.28691298612272,-123.11304877258942
Cordova & Bute,Mott 32,312.64181425532337,49.2868703881444,-123.124537612795
Cordova & Bute,Joe Fortes Seafood & Chop House,499.043518774185,49.284968691771624,-123.12455980835064
Cordova & Bute,Hello Nori ,494.61023616448375,49.28559747478766,-123.1261163
Cordova & Bute,Cardero's Restaurant & Marine Pub,482.8336673591054,49.2914561357511,-123.127575841549
Cordova & Bute,Nightingale,358.5887113944281,49.2874110331456,-123.117770967577
Cordova & Bute,Tap & Barrel - Convention Centre,378.67694688830204,49.289845529586,-123.116857235515
12th & Yukon (City Hall),iDen & Quan Ju De Beijing Duck House,102.5557420689429,49.26021,-123.1148451
12th & Yukon (City Hall),Saku,361.01623385713395,49.2631006,-123.11667523250104
12th & Yukon (City Hall),Marulilu Cafe,313.31640350238473,49.26338,-123.11415
12th & Yukon (City Hall),La Taqueria Pinche Taco Shop,334.67656410891806,49.263617,-123.112593
12th & Yukon (City Hall),Hokkaido Ramen Santouka,368.829172093566,49.263127,-123.1168917
12th & Yukon (City Hall),Passion8 Dessert Cafe,263.8906680159568,49.258435242883,-123.11499774456
12th & Yukon (City Hall),Indian Roti Kitchen,220.70909593720518,49.25901,-123.11538
12th & Yukon (City Hall),Menya Raizo,306.30786341744465,49.26336,-123.11314
12th & Yukon (City Hall),Vij's Restaurant,350.12920620507725,49.25754,-123.11479
12th & Yukon (City Hall),Sushi California,279.5899163876464,49.2630454633729,-123.112614326016
Blenheim & 4th,Hitoe Sushi Japanese Restaurant,81.96981382153979,49.268648,-123.1789136
Blenheim & 4th,Little Bird Dim Sum,443.9443437292708,49.26814,-123.17168
Blenheim & 4th,Chewie's Chicken & Biscuits,646.9949704205421,49.26809,-123.1688
Blenheim & 4th,East Is East,618.7391645616482,49.26430118353472,-123.1726934
Blenheim & 4th,Rajio Japanese Public House,900.6358014948147,49.2636549,-123.1870301
Blenheim & 4th,Suren Grill & Bar,20.520651607831184,49.26869015369158,-123.1774617
Blenheim & 4th,The Eatery,528.4345957161122,49.2644193,-123.1803953
Blenheim & 4th,Neverland Tea Salon,620.6815116806214,49.2640001,-123.1733634
Blenheim & 4th,Sahel Market & Restaurant,507.2778026388708,49.26436103578125,-123.17628114405936
Blenheim & 4th,Haidilao Hotpot,547.3823246177151,49.26395,-123.17622
Wylie & 2nd,The Flying Pig,1039.7229430606378,49.27501,-123.122
Wylie & 2nd,Nana's Green Tea,323.65854994004707,49.267587,-123.1086543
Wylie & 2nd,Saku,575.6169639429521,49.2631006,-123.11667523250104
